Sample in Buffer,Sample in Window,TRIGGER,pynq_bd_i/xadc_wiz_0_drdy_out,pynq_bd_i/dpp_counter_0_fifo_o[31:0],pynq_bd_i/dpp_counter_0_y[31:0]
164,164,0,0,0,1288
165,165,0,0,0,1288
166,166,0,0,0,1288
167,167,0,0,0,1288
168,168,0,0,0,1288
169,169,0,0,0,1288
170,170,0,0,0,1288
171,171,0,0,0,1288
172,172,0,0,0,1288
173,173,0,0,0,1288
174,174,0,0,0,1288
175,175,0,0,0,1288
176,176,0,0,0,1288
177,177,0,0,0,1288
178,178,0,0,0,1288
179,179,0,0,0,1288
180,180,0,0,0,1288
181,181,0,0,0,1288
182,182,0,0,0,1288
183,183,0,0,0,1288
184,184,0,0,0,1288
185,185,0,0,0,1288
186,186,0,0,0,1288
187,187,0,0,0,1288
188,188,0,0,0,1288
189,189,0,0,0,1288
190,190,0,0,0,1288
191,191,0,0,0,1288
192,192,0,0,0,1288
193,193,0,0,0,1288
194,194,0,0,0,1288
195,195,0,0,0,1288
196,196,0,0,0,1288
197,197,0,0,0,1288
198,198,0,0,0,1288
199,199,0,0,0,1288
200,200,0,0,0,1288
201,201,0,0,0,1288
202,202,0,0,0,1288
203,203,0,0,0,1288
204,204,0,0,0,1288
205,205,0,0,0,1288
206,206,0,0,0,1288
207,207,0,0,0,1288
208,208,0,0,0,1288
209,209,0,0,0,1288
210,210,0,0,0,1288
211,211,0,0,0,1288
212,212,0,0,0,1288
213,213,0,0,0,1288
214,214,0,0,0,1288
215,215,0,0,0,1288
216,216,0,0,0,1288
217,217,0,0,0,1288
218,218,0,0,0,1288
219,219,0,0,0,1288
220,220,0,0,0,1288
221,221,0,0,0,1288
222,222,0,0,0,1288
223,223,0,0,0,1288
224,224,0,0,0,1288
225,225,0,0,0,1288
226,226,0,0,0,1288
227,227,0,1,0,1288
228,228,0,1,0,1288
229,229,0,0,0,1288
230,230,0,0,0,1288
231,231,0,0,0,1288
232,232,0,0,0,1288
233,233,0,0,0,1288
234,234,0,0,0,1288
235,235,0,0,0,1288
236,236,0,0,0,1288
237,237,0,0,0,1288
238,238,0,0,0,1288
239,239,0,0,0,1288
240,240,0,0,0,1288
241,241,0,0,0,1288
242,242,0,0,0,1288
243,243,0,0,0,1288
244,244,0,0,0,1288
245,245,0,0,0,1288
246,246,0,0,0,1288
247,247,0,0,0,1288
248,248,0,0,0,1288
249,249,0,0,0,1288
250,250,0,0,0,1288
251,251,0,0,0,1288
252,252,0,0,0,1288
253,253,0,0,0,1288
254,254,0,0,0,1288
255,255,0,0,0,1288
256,256,0,0,0,1288
257,257,0,0,0,1288
258,258,0,0,0,1288
259,259,0,0,0,1288
260,260,0,0,0,1288
261,261,0,0,0,1288
262,262,0,0,0,1288
263,263,0,0,0,1288
264,264,0,0,0,1288
265,265,0,0,0,1288
266,266,0,0,0,1288
267,267,0,0,0,1288
268,268,0,0,0,1288
269,269,0,0,0,1288
270,270,0,0,0,1288
271,271,0,0,0,1288
272,272,0,0,0,1288
273,273,0,0,0,1288
274,274,0,0,0,1288
275,275,0,0,0,1288
276,276,0,0,0,1288
277,277,0,0,0,1288
278,278,0,0,0,1288
279,279,0,0,0,1288
280,280,0,0,0,1288
281,281,0,0,0,1288
282,282,0,0,0,1288
283,283,0,0,0,1288
284,284,0,0,0,1288
285,285,0,0,0,1288
286,286,0,0,0,1288
287,287,0,0,0,1288
288,288,0,0,0,1288
289,289,0,0,0,1288
290,290,0,0,0,1288
291,291,0,0,0,1288
292,292,0,0,0,1288
293,293,0,0,0,1288
294,294,0,0,0,1288
295,295,0,0,0,1288
296,296,0,0,0,1288
297,297,0,0,0,1288
298,298,0,0,0,1288
299,299,0,0,0,1288
300,300,0,0,0,1288
301,301,0,0,0,1288
302,302,0,0,0,1288
303,303,0,0,0,1288
304,304,0,0,0,1288
305,305,0,0,0,1288
306,306,0,0,0,1288
307,307,0,0,0,1288
308,308,0,0,0,1288
309,309,0,0,0,1288
310,310,0,0,0,1288
311,311,0,0,0,1288
312,312,0,0,0,1288
313,313,0,0,0,1288
314,314,0,0,0,1288
315,315,0,0,0,1288
316,316,0,0,0,1288
317,317,0,0,0,1288
318,318,0,0,0,1288
319,319,0,0,0,1288
320,320,0,0,0,1288
321,321,0,0,0,1288
322,322,0,0,0,1288
323,323,0,0,0,1288
324,324,0,0,0,1288
325,325,0,0,0,1288
326,326,0,0,0,1288
327,327,0,0,0,1288
328,328,0,0,0,1288
329,329,0,0,0,1288
330,330,0,0,0,1288
331,331,0,0,0,1288
332,332,0,0,0,1288
333,333,0,0,0,1288
334,334,0,0,0,1288
335,335,0,0,0,1288
336,336,0,0,0,1288
337,337,0,0,0,1288
338,338,0,0,0,1288
339,339,0,0,0,1288
340,340,0,0,0,1288
341,341,0,0,0,1288
342,342,0,0,0,1288
343,343,0,0,0,1288
344,344,0,0,0,1288
345,345,0,0,0,1288
346,346,0,0,0,1288
347,347,0,0,0,1288
348,348,0,0,0,1288
349,349,0,0,0,1288
350,350,0,0,0,1288
351,351,0,0,0,1288
352,352,0,0,0,1288
353,353,0,0,0,1288
354,354,0,0,0,1288
355,355,0,0,0,1288
356,356,0,0,0,1288
357,357,0,0,0,1288
358,358,0,0,0,1288
359,359,0,0,0,1288
360,360,0,0,0,1288
361,361,0,0,0,1288
362,362,0,0,0,1288
363,363,0,0,0,1288
364,364,0,0,0,1288
365,365,0,0,0,1288
366,366,0,0,0,1288
367,367,0,0,0,1288
368,368,0,0,0,1288
369,369,0,0,0,1288
370,370,0,1,0,1288
371,371,0,1,0,1288
372,372,0,0,0,1288
373,373,0,0,0,1288
374,374,0,0,0,1288
375,375,0,0,0,1288
376,376,0,0,0,1288
377,377,0,0,0,1288
378,378,0,0,0,1288
379,379,0,0,0,1288
380,380,0,0,0,1288
381,381,0,0,0,1288
382,382,0,0,0,1288
383,383,0,0,0,1288
384,384,0,0,0,1288
385,385,0,0,0,1288
386,386,0,0,0,1288
387,387,0,0,0,1288
388,388,0,0,0,1288
389,389,0,0,0,1288
390,390,0,0,0,1288
391,391,0,0,0,1288
392,392,0,0,0,1288
393,393,0,0,0,1288
394,394,0,0,0,1288
395,395,0,0,0,1288
396,396,0,0,0,1288
397,397,0,0,0,1288
398,398,0,0,0,1288
399,399,0,0,0,1288
400,400,0,0,0,1288
401,401,0,0,0,1288
402,402,0,0,0,1288
403,403,0,0,0,1288
404,404,0,0,0,1288
405,405,0,0,0,1288
406,406,0,0,0,1288
407,407,0,0,0,1288
408,408,0,0,0,1288
409,409,0,0,0,1288
410,410,0,0,0,1288
411,411,0,0,0,1288
412,412,0,0,0,1288
413,413,0,0,0,1288
414,414,0,0,0,1288
415,415,0,0,0,1288
416,416,0,0,0,1288
417,417,0,0,0,1288
418,418,0,0,0,1288
419,419,0,0,0,1288
420,420,0,0,0,1288
421,421,0,0,0,1288
422,422,0,0,0,1288
423,423,0,0,0,1288
424,424,0,0,0,1288
425,425,0,0,0,1288
426,426,0,0,0,1288
427,427,0,0,0,1288
428,428,0,0,0,1288
429,429,0,0,0,1288
430,430,0,0,0,1288
431,431,0,0,0,1288
432,432,0,0,0,1288
433,433,0,0,0,1288
434,434,0,0,0,1288
435,435,0,0,0,1288
436,436,0,0,0,1288
437,437,0,0,0,1288
438,438,0,0,0,1288
439,439,0,0,0,1288
440,440,0,0,0,1288
441,441,0,0,0,1288
442,442,0,0,0,1288
443,443,0,0,0,1288
444,444,0,0,0,1288
445,445,0,0,0,1288
446,446,0,0,0,1288
447,447,0,0,0,1288
448,448,0,0,0,1288
449,449,0,0,0,1288
450,450,0,0,0,1288
451,451,0,0,0,1288
452,452,0,0,0,1288
453,453,0,0,0,1288
454,454,0,0,0,1288
455,455,0,0,0,1288
456,456,0,0,0,1288
457,457,0,0,0,1288
458,458,0,0,0,1288
459,459,0,0,0,1288
460,460,0,0,0,1288
461,461,0,0,0,1288
462,462,0,0,0,1288
463,463,0,0,0,1288
464,464,0,0,0,1288
465,465,0,0,0,1288
466,466,0,0,0,1288
467,467,0,0,0,1288
468,468,0,0,0,1288
469,469,0,0,0,1288
470,470,0,0,0,1288
471,471,0,0,0,1288
472,472,0,0,0,1288
473,473,0,0,0,1288
474,474,0,0,0,1288
475,475,0,0,0,1288
476,476,0,0,0,1288
477,477,0,0,0,1288
478,478,0,0,0,1288
479,479,0,0,0,1288
480,480,0,0,0,1288
481,481,0,0,0,1288
482,482,0,0,0,1288
483,483,0,0,0,1288
484,484,0,0,0,1288
485,485,0,0,0,1288
486,486,0,0,0,1288
487,487,0,0,0,1288
488,488,0,0,0,1288
489,489,0,0,0,1288
490,490,0,0,0,1288
491,491,0,0,0,1288
492,492,0,0,0,1288
493,493,0,0,0,1288
494,494,0,0,0,1288
495,495,0,0,0,1288
496,496,0,0,0,1288
497,497,0,0,0,1288
498,498,0,0,0,1288
499,499,0,0,0,1288
500,500,0,0,0,1288
501,501,0,0,0,1288
502,502,0,0,0,1288
503,503,0,0,0,1288
504,504,0,0,0,1288
505,505,0,0,0,1288
506,506,0,0,0,1288
507,507,0,0,0,1288
508,508,0,0,0,1288
509,509,0,0,0,1288
510,510,0,0,0,1288
511,511,0,0,0,1288
512,512,1,0,0,1288
513,513,0,1,10,1288
514,514,0,1,10,1288
515,515,0,0,10,1288
516,516,0,0,10,1288
517,517,0,0,10,1288
518,518,0,0,10,1288
519,519,0,0,10,1288
520,520,0,0,10,1288
521,521,0,0,10,1288
522,522,0,0,10,1288
523,523,0,0,10,1288
524,524,0,0,10,1288
525,525,0,0,10,1288
526,526,0,0,10,1288
527,527,0,0,10,1288
528,528,0,0,10,1288
529,529,0,0,10,1288
530,530,0,0,10,1288
531,531,0,0,10,1288
532,532,0,0,10,1288
533,533,0,0,10,1288
534,534,0,0,10,1288
535,535,0,0,10,1288
536,536,0,0,10,1288
537,537,0,0,10,1288
538,538,0,0,10,1288
539,539,0,0,10,1288
540,540,0,0,10,1288
541,541,0,0,10,1288
542,542,0,0,10,1288
543,543,0,0,10,1288
544,544,0,0,10,1288
545,545,0,0,10,1288
546,546,0,0,10,1288
547,547,0,0,10,1288
548,548,0,0,10,1288
549,549,0,0,10,1288
550,550,0,0,10,1288
551,551,0,0,10,1288
552,552,0,0,10,1288
553,553,0,0,10,1288
554,554,0,0,10,1288
555,555,0,0,10,1288
556,556,0,0,10,1288
557,557,0,0,10,1288
558,558,0,0,10,1288
559,559,0,0,10,1288
560,560,0,0,10,1288
561,561,0,0,10,1288
562,562,0,0,10,1288
563,563,0,0,10,1288
564,564,0,0,10,1288
565,565,0,0,10,1288
566,566,0,0,10,1288
567,567,0,0,10,1288
568,568,0,0,10,1288
569,569,0,0,10,1288
570,570,0,0,10,1288
571,571,0,0,10,1288
572,572,0,0,10,1288
573,573,0,0,10,1288
574,574,0,0,10,1288
575,575,0,0,10,1288
576,576,0,0,10,1288
577,577,0,0,10,1288
578,578,0,0,10,1288
579,579,0,0,10,1288
580,580,0,0,10,1288
581,581,0,0,10,1288
582,582,0,0,10,1288
583,583,0,0,10,1288
584,584,0,0,10,1288
585,585,0,0,10,1288
586,586,0,0,10,1288
587,587,0,0,10,1288
588,588,0,0,10,1288
589,589,0,0,10,1288
590,590,0,0,10,1288
591,591,0,0,10,1288
592,592,0,0,10,1288
593,593,0,0,10,1288
594,594,0,0,10,1288
595,595,0,0,10,1288
596,596,0,0,10,1288
597,597,0,0,10,1288
598,598,0,0,10,1288
599,599,0,0,10,1288
600,600,0,0,10,1288
601,601,0,0,10,1288
602,602,0,0,10,1288
603,603,0,0,10,1288
604,604,0,0,10,1288
605,605,0,0,10,1288
606,606,0,0,10,1288
607,607,0,0,10,1288
608,608,0,0,10,1288
609,609,0,0,10,1288
610,610,0,0,10,1288
611,611,0,0,10,1288
612,612,0,0,10,1288
613,613,0,0,10,1288
614,614,0,0,10,1288
615,615,0,0,10,1288
616,616,0,0,10,1288
617,617,0,0,10,1288
618,618,0,0,10,1288
619,619,0,0,10,1288
620,620,0,0,10,1288
621,621,0,0,10,1288
622,622,0,0,10,1288
623,623,0,0,10,1288
624,624,0,0,10,1288
625,625,0,0,10,1288
626,626,0,0,10,1288
627,627,0,0,10,1288
628,628,0,0,10,1288
629,629,0,0,10,1288
630,630,0,0,10,1288
631,631,0,0,10,1288
632,632,0,0,10,1288
633,633,0,0,10,1288
634,634,0,0,10,1288
635,635,0,0,10,1288
636,636,0,0,10,1288
637,637,0,0,10,1288
638,638,0,0,10,1288
639,639,0,0,10,1288
640,640,0,0,10,1288
641,641,0,0,10,1288
642,642,0,0,10,1288
643,643,0,0,10,1288
644,644,0,0,10,1288
645,645,0,0,10,1288
646,646,0,0,10,1288
647,647,0,0,10,1288
648,648,0,0,10,1288
649,649,0,0,10,1288
650,650,0,0,10,1288
651,651,0,0,10,1288
652,652,0,0,10,1288
653,653,0,0,10,1288
654,654,0,0,10,1288
655,655,0,0,10,1288
656,656,0,1,17,1288
657,657,0,0,17,1288
658,658,0,0,17,1288
659,659,0,0,17,1288
660,660,0,0,17,1288
661,661,0,0,17,1288
662,662,0,0,17,1288
663,663,0,0,17,1288
664,664,0,0,17,1288
665,665,0,0,17,1288
666,666,0,0,17,1288
667,667,0,0,17,1288
668,668,0,0,17,1288
669,669,0,0,17,1288
670,670,0,0,17,1288
671,671,0,0,17,1288
672,672,0,0,17,1288
673,673,0,0,17,1288
674,674,0,0,17,1288
675,675,0,0,17,1288
676,676,0,0,17,1288
677,677,0,0,17,1288
678,678,0,0,17,1288
679,679,0,0,17,1288
680,680,0,0,17,1288
681,681,0,0,17,1288
682,682,0,0,17,1288
683,683,0,0,17,1288
684,684,0,0,17,1288
685,685,0,0,17,1288
686,686,0,0,17,1288
687,687,0,0,17,1288
688,688,0,0,17,1288
689,689,0,0,17,1288
690,690,0,0,17,1288
691,691,0,0,17,1288
692,692,0,0,17,1288
693,693,0,0,17,1288
694,694,0,0,17,1288
695,695,0,0,17,1288
696,696,0,0,17,1288
697,697,0,0,17,1288
698,698,0,0,17,1288
699,699,0,0,17,1288
700,700,0,0,17,1288
701,701,0,0,17,1288
702,702,0,0,17,1288
703,703,0,0,17,1288
704,704,0,0,17,1288
705,705,0,0,17,1288
706,706,0,0,17,1288
707,707,0,0,17,1288
708,708,0,0,17,1288
709,709,0,0,17,1288
710,710,0,0,17,1288
711,711,0,0,17,1288
712,712,0,0,17,1288
713,713,0,0,17,1288
714,714,0,0,17,1288
715,715,0,0,17,1288
716,716,0,0,17,1288
717,717,0,0,17,1288
718,718,0,0,17,1288
719,719,0,0,17,1288
720,720,0,0,17,1288
721,721,0,0,17,1288
722,722,0,0,17,1288
723,723,0,0,17,1288
724,724,0,0,17,1288
725,725,0,0,17,1288
726,726,0,0,17,1288
727,727,0,0,17,1288
728,728,0,0,17,1288
729,729,0,0,17,1288
730,730,0,0,17,1288
731,731,0,0,17,1288
732,732,0,0,17,1288
733,733,0,0,17,1288
734,734,0,0,17,1288
735,735,0,0,17,1288
736,736,0,0,17,1288
737,737,0,0,17,1288
738,738,0,0,17,1288
739,739,0,0,17,1288
740,740,0,0,17,1288
741,741,0,0,17,1288
742,742,0,0,17,1288
743,743,0,0,17,1288
744,744,0,0,17,1288
745,745,0,0,17,1288
746,746,0,0,17,1288
747,747,0,0,17,1288
748,748,0,0,17,1288
749,749,0,0,17,1288
750,750,0,0,17,1288
751,751,0,0,17,1288
752,752,0,0,17,1288
753,753,0,0,17,1288
754,754,0,0,17,1288
755,755,0,0,17,1288
756,756,0,0,17,1288
757,757,0,0,17,1288
758,758,0,0,17,1288
759,759,0,0,17,1288
760,760,0,0,17,1288
761,761,0,0,17,1288
762,762,0,0,17,1288
763,763,0,0,17,1288
764,764,0,0,17,1288
765,765,0,0,17,1288
766,766,0,0,17,1288
767,767,0,0,17,1288
768,768,0,0,17,1288
769,769,0,0,17,1288
770,770,0,0,17,1288
771,771,0,0,17,1288
772,772,0,0,17,1288
773,773,0,0,17,1288
774,774,0,0,17,1288
775,775,0,0,17,1288
776,776,0,0,17,1288
777,777,0,0,17,1288
778,778,0,0,17,1288
779,779,0,0,17,1288
780,780,0,0,17,1288
781,781,0,0,17,1288
782,782,0,0,17,1288
783,783,0,0,17,1288
784,784,0,0,17,1288
785,785,0,0,17,1288
786,786,0,0,17,1288
787,787,0,0,17,1288
788,788,0,0,17,1288
789,789,0,0,17,1288
790,790,0,0,17,1288
791,791,0,0,17,1288
792,792,0,0,17,1288
793,793,0,0,17,1288
794,794,0,0,17,1288
795,795,0,0,17,1288
796,796,0,0,17,1288
797,797,0,0,17,1288
798,798,0,1,13,1288
799,799,0,0,13,1288
800,800,0,0,13,1288
801,801,0,0,13,1288
802,802,0,0,13,1288
803,803,0,0,13,1288
804,804,0,0,13,1288
805,805,0,0,13,1288
806,806,0,0,13,1288
807,807,0,0,13,1288
808,808,0,0,13,1288
809,809,0,0,13,1288
810,810,0,0,13,1288
811,811,0,0,13,1288
812,812,0,0,13,1288
813,813,0,0,13,1288
814,814,0,0,13,1288
815,815,0,0,13,1288
816,816,0,0,13,1288
817,817,0,0,13,1288
818,818,0,0,13,1288
819,819,0,0,13,1288
820,820,0,0,13,1288
821,821,0,0,13,1288
822,822,0,0,13,1288
823,823,0,0,13,1288
824,824,0,0,13,1288
825,825,0,0,13,1288
826,826,0,0,13,1288
827,827,0,0,13,1288
828,828,0,0,13,1288
829,829,0,0,13,1288
830,830,0,0,13,1288
831,831,0,0,13,1288
832,832,0,0,13,1288
833,833,0,0,13,1288
834,834,0,0,13,1288
835,835,0,0,13,1288
836,836,0,0,13,1288
837,837,0,0,13,1288
838,838,0,0,13,1288
839,839,0,0,13,1288
840,840,0,0,13,1288
841,841,0,0,13,1288
842,842,0,0,13,1288
843,843,0,0,13,1288
844,844,0,0,13,1288
845,845,0,0,13,1288
846,846,0,0,13,1288
847,847,0,0,13,1288
848,848,0,0,13,1288
849,849,0,0,13,1288
850,850,0,0,13,1288
851,851,0,0,13,1288
852,852,0,0,13,1288
853,853,0,0,13,1288
854,854,0,0,13,1288
855,855,0,0,13,1288
856,856,0,0,13,1288
857,857,0,0,13,1288
858,858,0,0,13,1288
859,859,0,0,13,1288
860,860,0,0,13,1288
861,861,0,0,13,1288
862,862,0,0,13,1288
863,863,0,0,13,1288
864,864,0,0,13,1288
865,865,0,0,13,1288
866,866,0,0,13,1288
867,867,0,0,13,1288
868,868,0,0,13,1288
869,869,0,0,13,1288
870,870,0,0,13,1288
871,871,0,0,13,1288
872,872,0,0,13,1288
873,873,0,0,13,1288
874,874,0,0,13,1288
875,875,0,0,13,1288
876,876,0,0,13,1288
877,877,0,0,13,1288
878,878,0,0,13,1288
879,879,0,0,13,1288
880,880,0,0,13,1288
881,881,0,0,13,1288
882,882,0,0,13,1288
883,883,0,0,13,1288
884,884,0,0,13,1288
885,885,0,0,13,1288
886,886,0,0,13,1288
887,887,0,0,13,1288
888,888,0,0,13,1288
889,889,0,0,13,1288
890,890,0,0,13,1288
891,891,0,0,13,1288
892,892,0,0,13,1288
893,893,0,0,13,1288
894,894,0,0,13,1288
895,895,0,0,13,1288
896,896,0,0,13,1288
897,897,0,0,13,1288
898,898,0,0,13,1288
899,899,0,0,13,1288
900,900,0,0,13,1288
901,901,0,0,13,1288
902,902,0,0,13,1288
903,903,0,0,13,1288
904,904,0,0,13,1288
905,905,0,0,13,1288
906,906,0,0,13,1288
907,907,0,0,13,1288
908,908,0,0,13,1288
909,909,0,0,13,1288
910,910,0,0,13,1288
911,911,0,0,13,1288
912,912,0,0,13,1288
913,913,0,0,13,1288
914,914,0,0,13,1288
915,915,0,0,13,1288
916,916,0,0,13,1288
917,917,0,0,13,1288
918,918,0,0,13,1288
919,919,0,0,13,1288
920,920,0,0,13,1288
921,921,0,0,13,1288
922,922,0,0,13,1288
923,923,0,0,13,1288
924,924,0,0,13,1288
925,925,0,0,13,1288
926,926,0,0,13,1288
927,927,0,0,13,1288
928,928,0,0,13,1288
929,929,0,0,13,1288
930,930,0,0,13,1288
931,931,0,0,13,1288
932,932,0,0,13,1288
933,933,0,0,13,1288
934,934,0,0,13,1288
935,935,0,0,13,1288
936,936,0,0,13,1288
937,937,0,0,13,1288
938,938,0,0,13,1288
939,939,0,0,13,1288
940,940,0,0,13,1288
941,941,0,1,12,1288
942,942,0,0,12,1288
943,943,0,0,12,1288
944,944,0,0,12,1288
945,945,0,0,12,1288
946,946,0,0,12,1288
947,947,0,0,12,1288
948,948,0,0,12,1288
949,949,0,0,12,1288
950,950,0,0,12,1288
951,951,0,0,12,1288
952,952,0,0,12,1288
953,953,0,0,12,1288
954,954,0,0,12,1288
955,955,0,0,12,1288
956,956,0,0,12,1288
957,957,0,0,12,1288
958,958,0,0,12,1288
959,959,0,0,12,1288
960,960,0,0,12,1288
961,961,0,0,12,1288
962,962,0,0,12,1288
963,963,0,0,12,1288
964,964,0,0,12,1288
965,965,0,0,12,1288
966,966,0,0,12,1288
967,967,0,0,12,1288
968,968,0,0,12,1288
969,969,0,0,12,1288
970,970,0,0,12,1288
971,971,0,0,12,1288
972,972,0,0,12,1288
973,973,0,0,12,1288
974,974,0,0,12,1288
975,975,0,0,12,1288
976,976,0,0,12,1288
977,977,0,0,12,1288
978,978,0,0,12,1288
979,979,0,0,12,1288
980,980,0,0,12,1288
981,981,0,0,12,1288
982,982,0,0,12,1288
983,983,0,0,12,1288
984,984,0,0,12,1288
985,985,0,0,12,1288
986,986,0,0,12,1288
987,987,0,0,12,1288
988,988,0,0,12,1288
989,989,0,0,12,1288
990,990,0,0,12,1288
991,991,0,0,12,1288
992,992,0,0,12,1288
993,993,0,0,12,1288
994,994,0,0,12,1288
995,995,0,0,12,1288
996,996,0,0,12,1288
997,997,0,0,12,1288
998,998,0,0,12,1288
999,999,0,0,12,1288
1000,1000,0,0,12,1288
1001,1001,0,0,12,1288
1002,1002,0,0,12,1288
1003,1003,0,0,12,1288
1004,1004,0,0,12,1288
1005,1005,0,0,12,1288
1006,1006,0,0,12,1288
1007,1007,0,0,12,1288
1008,1008,0,0,12,1288
1009,1009,0,0,12,1288
1010,1010,0,0,12,1288
1011,1011,0,0,12,1288
1012,1012,0,0,12,1288
1013,1013,0,0,12,1288
1014,1014,0,0,12,1288
1015,1015,0,0,12,1288
1016,1016,0,0,12,1288
1017,1017,0,0,12,1288
1018,1018,0,0,12,1288
1019,1019,0,0,12,1288
1020,1020,0,0,12,1288
1021,1021,0,0,12,1288
1022,1022,0,0,12,1288
1023,1023,0,0,12,1288
1024,1024,0,0,12,1288
1025,1025,0,0,12,1288
1026,1026,0,0,12,1288
1027,1027,0,0,12,1288
1028,1028,0,0,12,1288
1029,1029,0,0,12,1288
1030,1030,0,0,12,1288
1031,1031,0,0,12,1288
1032,1032,0,0,12,1288
1033,1033,0,0,12,1288
1034,1034,0,0,12,1288
1035,1035,0,0,12,1288
1036,1036,0,0,12,1288
1037,1037,0,0,12,1288
1038,1038,0,0,12,1288
1039,1039,0,0,12,1288
1040,1040,0,0,12,1288
1041,1041,0,0,12,1288
1042,1042,0,0,12,1288
1043,1043,0,0,12,1288
1044,1044,0,0,12,1288
1045,1045,0,0,12,1288
1046,1046,0,0,12,1288
1047,1047,0,0,12,1288
1048,1048,0,0,12,1288
1049,1049,0,0,12,1288
